Class,Mean Intensity,Std Intensity,Mean R,Mean G,Mean B,Std R,Std G,Std B,Var R,Var G,Var B
q,94.3684,26.51652846,121.3788,85.6272,68.794,54.65941191,17.9089313,11.47667042,2987.651311,320.7298202,131.713964
q,138.38,33.60796929,209.4148,114.4232,75.3788,49.44751906,31.36454211,27.22540194,2445.057141,983.7345018,741.2225106
q,89.0608,24.17559727,118.9876,78.3528,65.6004,43.7127378,20.518741,20.58962651,1910.803446,421.0187322,423.9327198
q,81.0072,28.7261962,96.2232,76.1564,66.0428,47.29918162,25.10199871,20.81551748,2237.212582,630.110339,433.2857682
q,70.9684,12.28756288,80.3732,67.6648,63.2828,18.85617994,11.27100887,11.34606646,355.5555218,127.035641,128.7332242
q,101.794,21.31445434,175.9848,77.2988,33.3156,42.54088585,24.18463807,26.21726143,1809.726969,584.8967186,687.3447966
q,114.826,23.84516144,152.0868,102.6112,79.9388,26.30149931,24.01496272,27.70876855,691.7688658,576.7184346,767.7758546
q,112.9592,16.22158856,162.6816,94.988,75.026,28.34837952,19.61951722,36.23697178,803.6306214,384.925456,1313.118124
q,107.4992,32.95078147,172.0524,87.1556,42.8332,50.52266872,33.59472858,33.26720574,2552.540054,1128.605789,1106.706978
q,103.4064,28.44764382,153.2172,92.5288,28.7672,42.84442116,31.61736818,22.48943317,1835.644424,999.6579706,505.7746042
q,78.138,16.79308655,111.5876,68.6324,39.3336,36.30986541,16.60919234,18.90923349,1318.406326,275.8652702,357.559111
q,112.124,27.07181235,185.3496,87.89,44.8356,50.16251369,24.93011633,26.09252331,2516.27778,621.5107,680.8197726
q,180.4412,13.11222874,196.824,172.6328,177.8288,17.16895524,15.76820739,25.85175218,294.773024,248.6363642,668.3130906
q,146.608,25.30628254,164.4716,139.9104,134.242,40.0370078,24.12722885,27.87684767,1602.961993,582.1231718,777.118636
q,161.9356,28.7654698,192.3328,153.168,127.27,48.92634918,28.26557935,32.03659626,2393.787644,798.942976,1026.3435
q,145.3,42.08945236,168.7972,143.3852,93.3936,55.36526774,48.14515574,31.3517253,3065.312872,2317.956021,982.930679
q,123.3544,22.5853581,130.3416,120.2668,120.9536,27.0770772,22.20779183,23.40130439,733.1681094,493.1860178,547.621047
q,117.0804,19.4243439,148.9588,101.5064,113.5876,33.98268239,18.7494949,18.67348725,1154.822703,351.543559,348.6991262
q,118.86,13.97957081,127.5728,113.6188,123.0648,21.51012553,17.16829306,14.73102172,462.6855002,294.7502866,217.003001
q,125.596,23.23139221,186.0076,102.5884,85.6932,49.27579875,20.9740932,26.63206852,2428.104342,439.9125854,709.2670738
q,100.6012,18.06797605,122.9884,89.7888,97.5228,31.36088432,15.84369258,15.39279962,983.5050654,251.0225946,236.9382802
q,110.0224,24.01032066,147.3952,94.6616,91.0896,50.4436856,19.91051696,24.1144764,2544.565417,396.4286854,581.5079718
q,110.9608,23.49367709,139.9908,99.9016,91.7568,44.77211091,21.20167723,23.46892528,2004.541915,449.5111174,550.7904538
q,114.378,21.90658157,147.4008,98.2924,110.5044,35.4663243,19.98468669,16.0951788,1257.860159,399.3877022,259.0547806
q,159.1528,22.55093462,216.4012,139.5644,109.8032,30.69830351,23.78934746,9.236604883,942.3858386,565.9330526,85.31486976
q,121.976,34.76796549,137.8228,118.2344,99.6632,48.5229286,33.13812693,13.44759331,2354.4746,1098.135457,180.8377658
q,114.5132,16.12236415,150.216,101.0832,89.9076,34.49076027,10.87526909,9.16806753,1189.612544,118.2714778,84.05346224
q,101.532,25.21442793,127.76,92.0152,81.6932,45.4068453,19.53683109,12.55719211,2061.7816,381.687769,157.6830738
q,148.4724,16.62623344,193.0336,131.2084,120.3692,30.73994911,12.17365062,5.81082536,944.944471,148.1977694,33.76569136
q,149.61,36.38004261,189.3764,136.8908,110.662,51.29730912,35.80641947,14.07916745,2631.413923,1282.099675,198.222956
q,99.2736,20.93659817,114.9736,94.096,84.668,36.95899489,16.96206308,13.9087374,1365.967303,287.711584,193.452976
q,96.2428,29.45737001,128.6312,84.9756,69.1584,54.61564599,22.50386199,12.32342929,2982.868787,506.4238046,151.8669094
q,109.4824,38.66083406,145.768,97.4992,76.0076,62.9690827,34.41991864,20.91882268,3965.105376,1184.730799,437.5971422
q,110.4316,13.23887161,134.4236,101.5872,92.852,26.40218482,10.29889296,7.840439784,697.075363,106.0671962,61.472496
q,99.5432,18.80002483,118.002,92.7976,85.8036,32.83574266,14.34703573,10.62462362,1078.185996,205.8374342,112.882627
q,56.6744,22.48673353,65.9316,52.5956,53.562,45.25725269,14.90194822,7.625467592,2048.218921,222.0680606,58.147756
q,76.2248,30.62458922,109.214,64.418,50.414,58.84124577,22.04853002,10.72161387,3462.292204,486.137676,114.953004
q,107.822,34.48934786,161.7756,90.3556,56.2576,64.86397185,28.21924784,14.88782194,4207.334845,796.3259486,221.6472422
q,144.8532,39.98711355,212.0824,127.1056,59.9628,49.1822774,43.33382107,18.03150066,2418.89641,1877.820049,325.1350162
q,167.6736,35.72382767,230.3424,154.05,73.358,30.94652747,41.92788452,25.14494454,957.6875622,1757.9475,632.268236
q,57.8112,35.32075246,74.8236,51.7696,44.3704,59.76016468,28.25249928,16.40893671,3571.277283,798.2037158,269.2532038
q,77.9112,49.58537803,126.832,61.6688,33.1348,79.7426296,41.2225558,25.44966461,6358.886976,1699.299107,647.685429
q,84.5064,52.76258105,140.6236,65.9216,32.9732,90.26996136,43.39997527,21.34176379,8148.665923,1883.557853,455.4708818
q,113.4616,43.3262937,151.076,100.7328,80.3564,66.46194568,40.48847495,26.55065685,4417.190224,1639.316604,704.937379
q,154.0752,32.34639926,210.2752,135.1144,104.2384,47.47789659,29.77843033,21.44076411,2254.150665,886.7549126,459.7063654
q,97.3056,44.58155906,137.9732,83.5884,61.192,64.26165639,38.33742539,33.84319039,4129.560482,1469.758185,1145.361536
q,114.8,33.52303089,168.2428,96.3944,69.39,51.82486515,29.70397362,24.32133837,2685.816648,882.3260486,591.5275
q,125.9088,18.85690543,176.5176,110.3716,73.148,36.01141056,17.42574858,11.30594958,1296.82169,303.6567134,127.824496
q,148.1336,28.65422397,196.594,138.7584,69.088,35.97311724,32.62267968,9.068773677,1294.065164,1064.239229,82.242656
q,57.8044,28.890243,57.9552,56.3536,64.6932,46.75105553,24.9308116,6.33478285,2185.661193,621.545367,40.12947376
q,117.4052,22.80793311,149.3152,108.2112,80.8944,44.25401958,20.43640366,14.71595218,1958.418249,417.6465946,216.5592486
q,98.9568,51.65891727,122.7048,93.6088,64.3208,78.2988024,48.76149877,10.17744012,6130.702457,2377.683763,103.5802874
q,113.8304,15.99317466,143.4752,104.1704,85.7516,29.94319597,14.87700789,10.21063649,896.594985,221.3253638,104.2570974
q,85.6188,46.52661052,100.1004,81.142,70.268,69.68583156,44.22016097,11.64536715,4856.11512,1955.422636,135.614576
q,99.5036,54.3132432,122.8148,93.296,70.1712,76.73077936,49.8277953,22.75390715,5887.612501,2482.809184,517.7402906
q,114.1792,12.56604502,150.9004,101.6572,82.4444,30.62763588,7.397275726,7.101077991,938.0520798,54.71968816,50.42530864
q,134.0568,13.07183131,182.9168,119.8348,78.9652,18.36969999,14.01737169,7.146131048,337.4458778,196.486709,51.06718896
q,138.5864,24.3835382,168.0848,126.8324,121.7036,45.87572788,18.68566055,10.58877458,2104.582409,349.1539102,112.122147
q,123.5652,12.51294326,132.644,118.6772,124.9856,28.69220912,8.044687698,6.802866502,823.242864,64.71700016,46.27899264
q,170.4552,16.44965632,211.3528,156.2752,136.2016,33.22349067,16.22408903,32.14708941,1103.800332,263.221065,1033.435357
q,181.9952,10.50831942,226.972,166.6024,143.2488,22.56898793,14.60551657,34.33422343,509.359216,213.3211142,1178.838899
q,92.5016,31.98102558,161.5212,67.942,37.9204,55.45453589,27.10464602,16.803323,3075.205551,734.661836,282.3516638
q,22.9368,15.31062395,26.4124,20.9888,24.2868,23.65632106,12.76043395,11.78105877,559.6215262,162.8286746,138.7933458
q,80.4572,55.82962805,124.8196,65.7892,39.6468,85.91619088,51.49758794,23.51560439,7381.591856,2652.001563,552.9836498
q,78.2412,40.13754131,113.5112,65.4508,51.5964,65.46889547,36.91517275,24.09924287,4286.176275,1362.729979,580.773507
q,134.594,55.94737853,194.9232,120.4696,49.1152,69.12904239,63.58556028,15.00848856,4778.824502,4043.123476,225.254729
q,39.0476,44.32773098,57.0852,32.7556,24.2248,77.24468358,36.77537041,11.89147026,5966.741141,1352.427869,141.407065
q,28.038,16.67082949,32.5936,25.0356,30.1612,27.43739855,14.04455527,7.816393961,752.810839,197.2495326,61.09601456
q,113.3012,42.73577516,164.9488,97.2392,60.6176,70.18263445,42.44818469,10.16040207,4925.602179,1801.848383,103.2337702
q,117.3308,87.26083068,149.3164,114.2064,49.4684,100.8486683,94.72630785,37.04861943,10170.45389,8973.073399,1372.600201
q,81.2672,26.54086291,102.8664,76.0328,51.634,38.97011869,23.17891551,21.24090497,1518.670151,537.2621242,451.176044
q,172.1456,31.27472463,240.3204,151.2344,101.006,16.81799464,42.37428768,52.5768729,282.8449438,1795.580257,2764.327564
q,113.9112,46.2909766,188.6812,90.1596,40.134,58.55299451,49.53962987,23.08641254,3428.453167,2454.174928,532.982444
q,105.7064,62.19241271,154.69,94.0008,37.5036,82.36722831,64.12695533,29.17328208,6784.3603,4112.266399,851.080387
q,76.8752,36.16699635,124.722,61.4872,30.6464,69.35139448,26.70633326,17.25606465,4809.615916,713.2282362,297.771767
q,151.5808,39.08196862,211.3492,129.424,108.9316,37.77417186,48.97521234,62.35004187,1426.888059,2398.571424,3887.527721
q,151.4556,38.33922311,227.0248,132.1576,52.6664,34.78606883,47.63800964,31.93099922,1210.070585,2269.379962,1019.588711
q,70.9532,45.4600991,111.7712,57.4596,33.3176,77.24952071,39.41618409,20.68351832,5967.488451,1553.635568,427.8079302
q,89.0132,29.36007196,104.4572,83.7136,75.8524,36.16549969,28.70264753,30.70730555,1307.943368,823.841975,942.9386142
q,60.2692,31.99088513,76.9744,57.2452,31.982,41.96772265,30.22693297,26.07978673,1761.289745,913.667477,680.155276
q,96.0096,44.04160655,106.332,93.7556,80.5288,43.38230257,44.20140121,52.37498993,1882.024176,1953.763869,2743.139571
q,110.2508,29.97638903,137.6568,100.6588,87.6396,48.65312132,27.05410842,29.28509709,2367.126214,731.9247826,857.6169118
q,96.798,38.78479594,117.1252,93.3908,60.9344,48.39813142,36.39724818,39.32799126,2342.379125,1324.759675,1546.690897
q,89.9048,40.71066368,119.3116,82.4016,51.382,54.33547005,38.49425304,32.44535215,2952.343305,1481.807517,1052.700876
q,94.7052,28.42650687,113.462,87.838,81.0864,52.66147506,22.86770115,16.50177369,2773.230956,522.931756,272.308535
q,93.5176,48.30644771,129.0912,82.48,57.0288,70.80585627,44.44089108,23.13203775,5013.469283,1974.9928,535.0911706
q,88.5152,23.49083585,101.2652,83.0124,83.4248,45.99750068,17.67009469,14.35639039,2115.770069,312.2322462,206.105945
q,110.6188,45.611471,167.5064,92.0636,57.0048,67.42702988,42.26275376,19.25757973,4546.404359,1786.140355,370.854377
q,70.2412,22.14880183,79.5032,66.1052,67.376,36.814296,18.61186001,16.47323356,1355.29239,346.401333,271.367424
q,61.0256,14.14363972,60.494,59.956,67.5524,22.3560722,12.02096768,10.78551131,499.793964,144.503664,116.3272542
q,71.4348,23.85192967,78.316,67.9012,71.5324,43.97664089,18.007916,12.66156982,1933.944944,324.2850386,160.3153502
q,40.2788,20.57671185,47.3816,36.792,39.7384,30.63274035,18.15356538,15.86282338,938.3647814,329.551936,251.6291654
q,55.6396,52.11674694,75.5,48.622,39.6904,77.67374589,45.13558149,28.62934417,6033.2108,2037.220716,819.6393478
q,133.752,48.29622859,175.4108,122.0616,84.618,70.93471677,47.14909337,17.34222812,5031.734043,2223.037005,300.752876
q,37.8628,34.09025632,45.3,35.278,31.4764,46.74378247,30.40202487,23.57214973,2184.9812,924.283116,555.646243
q,110.5392,16.60225477,157.042,92.9704,78.9784,32.55354107,14.00936558,12.83259652,1059.733036,196.2623238,164.6755334
q,96.6404,29.13006502,148.1952,77.6372,59.2036,39.01203272,28.86380391,17.84739048,1521.938697,833.1191762,318.529347
q,65.5128,43.75262548,80.9476,60.5724,50.3256,63.11809292,39.89827012,25.48765161,3983.893654,1591.871958,649.6203846
q,140.6656,20.42095435,197.1332,120.4236,96.6632,31.70813551,18.86226294,14.97425009,1005.405858,355.784963,224.2281658
q,99.8008,21.06736622,142.8896,84.014,67.9748,39.3512568,15.68475068,12.84774552,1548.521412,246.011404,165.064565
q,78.7704,47.50053562,102.2916,71.1644,56.2068,68.58810516,43.32098536,26.89908611,4704.328169,1876.707773,723.5608338
q,113.5848,44.14981324,161.9396,96.4888,74.7692,62.42829448,42.61504282,23.25221562,3897.291952,1816.041875,540.6655314
q,61.558,23.32081122,71.9344,58.1924,51.5448,33.1686071,21.2870144,13.53463679,1100.156497,453.1369822,183.186393
q,102.0856,49.50335618,148.1884,86.2888,62.4864,66.72869327,48.81652788,26.8587456,4452.718505,2383.053395,721.392215
q,119.3416,18.9307398,172.0328,99.8208,81.6872,34.62706058,14.97824714,10.98969318,1199.033324,224.3478874,120.7733562
q,130.504,41.85271776,190.2484,110.6296,76.0768,48.79272382,44.09159108,29.67492716,2380.729897,1944.068404,880.6013018
q,107.568,8.766012548,124.3264,102.2436,90.6664,18.90880914,6.909316829,6.884701231,357.543063,47.73865904,47.39911104
q,134.1868,17.01138165,153.7212,128.2152,113.7724,26.34866734,16.08246526,12.63581411,694.2522706,258.645689,159.6637982
q,74.664,22.1014186,94.8148,69.3788,48.9948,37.9005818,18.2255675,15.523491,1436.454101,332.1713106,240.978773
q,96.1444,21.0839358,123,88.1424,66.896,34.40874307,17.92945404,18.2234899,1183.9616,321.4653222,332.095584
q,94.7292,16.42448987,104.9304,94.2792,70.3352,26.14617287,14.86963508,16.3284182,683.6223558,221.1060474,266.617241
q,100.8412,20.89553021,117.872,96.9332,76.39,31.25657077,18.61119926,15.44596711,976.973216,346.3767378,238.5779
q,83.498,21.26007516,99.608,78.7316,65.8028,34.99899336,16.68626865,17.41456609,1224.929536,278.4315614,303.2671122
q,75.0864,14.88542022,88.098,71.88,57.5352,26.1955797,11.91620745,13.01906145,686.208396,141.996,169.495961
q,92.4352,14.76106368,99.1708,93.8048,67.4984,19.76708444,15.12765339,15.18223954,390.7376274,228.845897,230.5003974
q,43.864,22.61438268,76.7072,31.4228,21.8148,49.10792877,16.57233961,18.43218112,2411.588668,274.6424402,339.745301
q,57.7796,56.52590755,98.594,44.1608,20.8928,87.75153767,52.01769452,31.82942834,7700.332364,2705.840543,1013.112508
q,39.8084,16.13338431,66.402,29.2888,24.1928,37.04040491,10.551502,12.28408841,1371.991596,111.3341946,150.8988282
q,35.0564,36.79911438,57.89,26.164,20.9408,62.73350859,30.72780344,21.23336279,3935.4931,944.197904,450.8556954
q,14.4108,17.35243047,14.982,13.118,19.1552,27.08512647,15.0916956,12.95823726,733.604076,227.759276,167.915913
q,35.764,24.91104783,32.2964,35.3804,46.7216,30.20423393,23.25764597,26.14432431,912.295747,540.9180958,683.5256934
q,27.6436,13.15980923,33.7724,24.5404,27.5992,25.30670659,12.40243395,19.57443637,640.4293982,153.8203678,383.1585594
q,13.3744,11.37811165,12.8584,12.7456,17.6084,19.34048473,9.353035905,7.558137961,374.0543494,87.47928064,57.12544944
q,94.848,28.46568629,121.338,85.3604,74.0992,35.32722118,28.1005785,24.21727812,1248.012556,789.6425118,586.4765594
q,71.5452,49.07023494,90.4532,65.9296,50.802,64.15423143,46.60811779,31.76215981,4115.76541,2172.316644,1008.834796
q,84.5596,35.92000067,114.5828,74.6936,56.6156,41.94776686,36.87570093,24.14688047,1759.615144,1359.817319,583.0718366
q,87.4216,53.66402756,114.3512,79.6408,56.73,67.58368338,52.67753767,34.37593781,4567.554259,2774.922975,1181.7051
q,81.6608,35.80338732,111.698,71.3448,55.9248,45.41896956,34.88785911,25.98659549,2062.882796,1217.162713,675.303145
q,95.6068,51.01437634,121.0884,87.9796,67.9976,63.6778626,49.76108503,35.26363558,4054.870185,2476.165584,1243.523994
q,74.3172,48.83316685,93.3156,68.5296,54.2084,61.74948742,47.03700165,35.64510863,3812.999197,2212.479524,1270.573769
q,119.9232,47.72654295,155.6124,110.2564,76.0388,57.10148655,51.00882531,27.08114648,3260.579766,2601.900259,733.3884946
q,66.75,62.26876183,76.9288,64.2172,53.3636,75.22644037,60.41858343,42.91448468,5659.017331,3650.405224,1841.652995
q,156.648,28.30690545,175.7784,148.77,146.74,35.04182206,26.67826644,25.09191902,1227.929293,711.7299,629.6044
q,156.0504,31.69744248,185.0388,144.8356,137.5864,39.97421787,29.83794518,30.47093263,1597.938095,890.3029726,928.477735
q,121.0248,27.01688703,146.8336,110.3616,108.1048,34.26330269,25.23173489,24.75827573,1173.973911,636.6404454,612.972217
q,125.7384,38.09123213,163.4208,111.492,100.1764,52.86264208,34.11547942,31.69733874,2794.458927,1163.865936,1004.721283
q,129.8008,54.44818748,169.24,118.9284,82.3004,70.37504103,54.4033094,32.32473604,4952.6464,2959.720073,1044.88856
q,132.1028,31.67740255,153.2636,123.3188,121.738,40.57244034,28.49705189,34.08341174,1646.122915,812.0819666,1161.678956
q,127.1204,28.44387287,156.2176,115.2724,111.6208,32.28328128,28.5552902,25.61406269,1042.21025,815.4045982,656.0802074
q,110.9232,21.61619073,149.2572,95.3564,90.418,29.68763797,21.22234151,21.37473452,881.3558482,450.387779,456.879276
q,125.3736,35.30172266,186.4752,104.6412,71.836,48.72091732,35.85636432,21.18539837,2373.727785,1285.678863,448.821104
q,125.9128,56.63046173,166.4452,114.774,76.8416,74.23690051,56.12924838,29.77125643,5511.117397,3150.492524,886.3277094
q,112.5096,27.1528766,153.9424,97.0564,83.3268,34.58007349,28.47688921,21.91087405,1195.781482,810.933219,480.0864018
q,126.3568,35.95830772,190.546,104.3688,71.278,51.85642375,33.67473811,25.65361409,2689.088684,1133.987987,658.107916
q,151.2568,42.59498156,210.0336,131.034,101.1384,44.87503171,45.34323372,36.1187603,2013.768471,2056.008844,1304.564845
q,159.9928,44.80442777,205.87,147.8848,101.9116,51.03282375,49.86534998,30.03753295,2604.3491,2486.553129,902.2533854
q,129.7532,39.32122442,191.602,108.6176,76.4048,56.0236771,35.92019168,27.75442554,3138.652396,1290.26017,770.308137
q,144.7252,43.56562045,202.2836,128.6784,76.3308,52.24112528,48.01366236,25.21824283,2729.135171,2305.311773,635.9597714
q,125.974,34.38160735,165.594,111.9984,93.996,49.79117556,31.20769132,25.62105353,2479.161164,973.9199974,656.438384
q,124.9752,50.78714193,158.068,116.318,82.5808,69.43418881,50.3956593,30.69490302,4821.106576,2539.722476,942.1770714
q,133.7124,55.11775836,198.3688,114.0936,65.1988,49.16982801,68.01978564,41.27800478,2417.671987,4626.691239,1703.873679
q,95.506,56.36950562,132.684,84.0064,57.1812,68.26141036,59.89433996,48.02280673,4659.620144,3587.331959,2306.189967
q,159.678,27.49178634,226.6068,145.1628,58.848,37.33057987,32.00557914,17.57120645,1393.572194,1024.357096,308.747296
q,162.6164,38.08324108,230.6964,149.0948,53.67,41.4235516,45.53472755,17.19547324,1715.910627,2073.411413,295.6843
q,96.5572,51.34312347,130.456,88.432,49.2132,79.46695957,47.1665875,13.99078789,6314.997664,2224.686976,195.7421458
q,108.1712,33.23343332,146.2788,97.3872,63.6784,61.01592145,28.19315655,16.58615608,3722.942671,794.8540762,275.1005734
q,150.288,47.91925141,211.8212,138.058,51.8236,65.84944366,48.62984512,13.81227291,4336.149231,2364.861836,190.778883
q,70.8004,42.36321706,81.9188,69.8712,46.4816,62.25640053,39.77767478,13.24398963,3875.859407,1582.263411,175.4032614
q,65.506,27.15256828,78.4916,62.2816,48.002,48.30099305,21.65683036,10.27558251,2332.985929,469.0183014,105.587596
q,85.0988,17.68265361,112.422,75.7764,61.3296,26.28823151,19.10735992,15.1425019,691.071116,365.091203,229.2953638
q,96.2792,24.45293535,146.2292,79.8232,49.9948,50.29638424,19.48958547,12.60474407,2529.726267,379.8439418,158.879573
